"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.172070004E1,-9.430389404E-3,2.607577515E-1,9.125174103E0,9.128903874E0
2.173073204E1,1.086740112E-1,1.905537415E-1,9.454489288E0,9.457033809E0
2.174076404E1,1.721420288E-2,1.869612122E-1,9.517657928E0,9.519509613E0
2.175079604E1,5.134323120E-2,2.035766602E-1,9.380393372E0,9.382742637E0
2.176082704E1,5.313949585E-2,1.853146362E-1,9.388626251E0,9.390605316E0
2.177085904E1,6.691085815E-2,2.221380615E-1,9.421408081E0,9.424264036E0
2.178089104E1,3.876937866E-2,2.264790344E-1,9.322314148E0,9.325145409E0
2.179092204E1,-7.634124756E-3,2.023791504E-1,9.218430176E0,9.220654560E0
2.180095404E1,4.251159668E-2,2.386038208E-1,9.313931580E0,9.317084334E0
2.181098604E1,5.119354248E-2,2.471360779E-1,9.533075867E0,9.536416125E0
2.182101704E1,-7.589218140E-2,2.149530029E-1,9.207203522E0,9.210025033E0
2.183104904E1,-1.526824951E-2,2.475851440E-1,9.090745697E0,9.094129362E0
2.184108104E1,9.131011963E-3,2.398013306E-1,9.403146057E0,9.406207728E0
2.185111304E1,-1.437011719E-2,2.502795410E-1,9.321565704E0,9.324936114E0
2.186114404E1,5.688171387E-3,2.459385681E-1,9.271869049E0,9.275132010E0
2.187117604E1,-5.194198608E-2,2.761756897E-1,9.316925354E0,9.321162429E0
2.188120804E1,7.125183105E-2,2.835104370E-1,9.315727844E0,9.320313313E0
2.189123904E1,-5.688171387E-3,2.495310974E-1,9.171427917E0,9.174823604E0
2.190127104E1,-3.382965088E-2,2.671943665E-1,9.103618927E0,9.107602036E0
2.191130304E1,9.280700684E-3,2.537223816E-1,9.138945465E0,9.142471514E0
2.192133404E1,-3.008743286E-2,2.204914856E-1,9.284742279E0,9.287408731E0
2.193136604E1,-1.152603149E-2,2.327659607E-1,9.161997528E0,9.164961077E0
2.194139804E1,-3.263214111E-2,2.239343262E-1,9.041947174E0,9.044778612E0
2.195143004E1,2.140548706E-2,1.739382935E-1,9.108408966E0,9.110094764E0
2.196146104E1,3.008743286E-2,2.164498901E-1,8.823551331E0,8.826257071E0
2.197149304E1,1.571731567E-2,2.595602417E-1,8.862769775E0,8.866583708E0
2.198152504E1,2.993774414E-2,2.377056885E-1,9.122928772E0,9.126074164E0
2.199155604E1,1.736389160E-2,2.234852600E-1,8.952133942E0,8.954939937E0
2.200158804E1,-1.631607056E-2,2.552192688E-1,8.755293274E0,8.759027537E0
2.201162004E1,7.379653931E-2,2.077679443E-1,8.870403900E0,8.873143682E0
2.202165204E1,6.870712280E-2,1.794767761E-1,8.736432495E0,8.738545950E0
2.203168304E1,-5.703140259E-2,2.369572449E-1,8.831335144E0,8.834697603E0
2.204171504E1,1.601669312E-2,2.034269714E-1,9.024134216E0,9.026441016E0
2.205174704E1,7.529342651E-2,1.865121460E-1,8.884025574E0,8.886302171E0
2.206177804E1,5.912704468E-2,2.380050659E-1,8.911418610E0,8.914792429E0
2.207181004E1,-1.302291870E-2,2.424957275E-1,8.934620361E0,8.937920047E0
2.208184204E1,3.592529297E-3,1.890568542E-1,8.758137360E0,8.760178389E0
2.209187304E1,8.472381592E-2,2.532733154E-1,9.001381531E0,9.005342579E0
2.210190504E1,3.053649902E-2,2.902464294E-1,9.131461029E0,9.136123685E0
2.211193704E1,-4.026626587E-2,2.640509033E-1,8.736282806E0,8.740365068E0
2.212196904E1,2.859054565E-2,2.258802795E-1,8.739875336E0,8.742840511E0
2.213200004E1,1.020877075E-1,2.044747925E-1,9.029523010E0,9.032414828E0
2.214203204E1,-1.407073975E-2,1.830693054E-1,8.745413818E0,8.747341037E0
2.215206404E1,-1.167572021E-2,1.778302002E-1,8.760532379E0,8.762344861E0
2.216209504E1,9.759704590E-2,2.194436646E-1,9.020541687E0,9.023738307E0
2.217212704E1,1.017883301E-2,2.212399292E-1,8.937464447E0,8.940208133E0
2.218215904E1,-3.742218018E-3,2.294728088E-1,8.794362030E0,8.797356153E0
2.219219054E1,1.631607056E-2,2.372566223E-1,9.003177795E0,9.006318190E0
2.220222254E1,3.338058472E-2,2.152523804E-1,9.043444061E0,9.046067009E0
2.221225454E1,-4.101470947E-2,2.396516418E-1,8.882378998E0,8.885706037E0
2.222228654E1,-5.837860107E-3,2.667453003E-1,8.901688843E0,8.905686464E0
2.223231754E1,3.442840576E-3,2.228865051E-1,8.978329468E0,8.981096274E0
2.224234954E1,-1.197509766E-3,1.893562317E-1,9.053772583E0,9.055752603E0
2.225238154E1,-4.610412598E-2,1.993853760E-1,9.042845306E0,9.045160659E0
2.226241254E1,5.837860107E-3,1.836680603E-1,8.943601685E0,8.945489317E0
2.227244454E1,5.373825073E-2,1.907034302E-1,9.064250793E0,9.066415943E0
2.228247654E1,-1.691482544E-2,1.700463867E-1,8.926088104E0,8.927723715E0
2.229250854E1,1.362167358E-2,1.984872437E-1,8.882528687E0,8.884756530E0
2.230253954E1,1.197509766E-3,2.311193848E-1,8.925639038E0,8.928630905E0
2.231257154E1,6.571334839E-2,2.567161560E-1,8.971144409E0,8.975057294E0
2.232260354E1,3.667373657E-2,2.722837830E-1,8.927435303E0,8.931661912E0
2.233263454E1,3.891906738E-3,2.504292297E-1,8.953630829E0,8.957133189E0
2.234266654E1,6.361770630E-2,2.712359619E-1,8.967252502E0,8.971579215E0
2.235269854E1,3.906875610E-2,2.558180237E-1,8.920549622E0,8.924302481E0
2.236272954E1,5.837860107E-3,2.261796570E-1,8.909921722E0,8.912793974E0
2.237276154E1,2.305206299E-2,2.303709412E-1,8.944649506E0,8.947645330E0
2.238279354E1,-1.197509766E-3,2.414479065E-1,9.044940948E0,9.048163089E0
2.239282554E1,1.706451416E-2,1.984872437E-1,8.964408417E0,8.966621808E0
2.240285654E1,4.490661621E-3,1.908531189E-1,9.008416901E0,9.010439508E0
2.241288854E1,5.254074097E-2,2.080673218E-1,9.080417175E0,9.082952638E0
2.242292054E1,1.407073975E-2,1.905537415E-1,8.902736664E0,8.904786849E0
2.243295154E1,-2.380050659E-2,2.414479065E-1,8.953930206E0,8.957216627E0
2.244298354E1,4.206253052E-2,2.667453003E-1,9.066496124E0,9.070516759E0
2.245301554E1,4.864883423E-2,2.505789185E-1,8.912017365E0,8.915672157E0
2.246304754E1,-1.257385254E-2,2.570155334E-1,8.860374756E0,8.864110553E0
2.247307854E1,2.454895020E-2,2.237846375E-1,8.994495850E0,8.997312810E0
2.248311054E1,5.882766724E-2,2.122586060E-1,9.005123749E0,9.007817057E0
2.249314254E1,1.407073975E-2,1.933978271E-1,8.922345886E0,8.924452746E0
2.250317354E1,-1.197509766E-3,2.151026917E-1,8.939859467E0,8.942446974E0
2.251320554E1,4.355941772E-2,2.133064270E-1,9.096134491E0,9.098739458E0
2.252323754E1,1.332229614E-2,1.929487610E-1,8.991951141E0,8.994030911E0
2.253326854E1,-1.586700439E-2,2.085163879E-1,8.864116974E0,8.866583365E0
2.254330054E1,8.232879639E-3,1.868115234E-1,8.968599701E0,8.970548864E0
2.255333254E1,5.343887329E-2,1.932481384E-1,9.002279663E0,9.004512185E0
2.256336454E1,6.735992432E-3,2.646496582E-1,8.938661957E0,8.942581417E0
2.257339554E1,8.382568359E-3,2.796185303E-1,9.046437836E0,9.050762084E0
2.258342754E1,2.484832764E-2,2.592608643E-1,8.960815887E0,8.964600103E0
2.259345954E1,3.697311401E-2,2.519261169E-1,8.995244293E0,8.998847353E0
2.260349054E1,-3.712280273E-2,2.225871277E-1,9.145082703E0,9.147866460E0
2.261352254E1,1.676513672E-2,2.218386841E-1,8.972192230E0,8.974949966E0
2.262355454E1,5.269042969E-2,2.308200073E-1,8.763825531E0,8.767022989E0
2.263358654E1,6.661148071E-2,2.429447937E-1,9.028325500E0,9.031839270E0
2.264361754E1,7.185058594E-3,2.342628479E-1,9.032965851E0,9.036005908E0
2.265364954E1,-1.796264648E-3,2.098635864E-1,8.800948334E0,8.803450319E0
2.266368154E1,8.592132568E-2,1.954934692E-1,8.957373047E0,8.959918084E0
2.267371254E1,2.409988403E-2,1.980381775E-1,9.044940948E0,9.047140802E0
2.268374454E1,-3.338058472E-2,2.056723022E-1,8.953630829E0,8.956054956E0
2.269377654E1,-6.586303711E-3,1.978884888E-1,9.027277679E0,9.029448795E0
2.270380754E1,2.604583740E-2,2.001338196E-1,9.104367371E0,9.106604040E0
2.271383954E1,3.143463135E-3,2.089654541E-1,8.983119507E0,8.985550207E0
2.272387154E1,4.640350342E-3,2.080673218E-1,8.856782227E0,8.859227108E0
2.273390354E1,5.613327026E-2,2.273771667E-1,9.019643555E0,9.022683701E0
2.274393454E1,2.619552612E-2,2.528242493E-1,9.032067719E0,9.035643507E0
2.275396654E1,-5.538482666E-3,2.667453003E-1,8.923693085E0,8.927680662E0
2.276399854E1,-5.089416504E-3,2.167492676E-1,8.862021332E0,8.864673047E0
2.277402954E1,3.457809448E-2,2.043251038E-1,9.013805695E0,9.016187525E0
2.278406154E1,2.409988403E-2,2.134561157E-1,9.070238342E0,9.072781707E0
2.279409354E1,-8.083190918E-3,2.297721863E-1,8.937913513E0,8.940870123E0
2.280412454E1,6.975494385E-2,2.490820312E-1,8.977131958E0,8.980857743E0
2.281415654E1,1.556762695E-2,2.243833923E-1,9.005872192E0,9.008680492E0
2.282418854E1,2.275268555E-2,2.222877502E-1,8.908574524E0,8.911376413E0
2.283422054E1,1.481918335E-2,2.442919922E-1,8.884175262E0,8.887545684E0
2.284425154E1,3.143463135E-2,2.308200073E-1,8.910071411E0,8.913116097E0
2.285428354E1,1.691482544E-2,2.514770508E-1,8.886420593E0,8.889994251E0
2.286431554E1,-5.987548828E-3,2.157014465E-1,8.931177521E0,8.933783906E0
2.287434654E1,4.490661621E-4,2.267784119E-1,8.865913239E0,8.868813123E0
2.288437854E1,2.005828857E-2,2.341131592E-1,8.958869934E0,8.961950781E0
2.289441054E1,-9.879455566E-3,2.008822632E-1,9.026678925E0,9.028919298E0
2.290444254E1,5.987548828E-4,1.863624573E-1,8.948990479E0,8.950930784E0
2.291447354E1,5.688171387E-2,1.856140137E-1,9.063652039E0,9.065730879E0
2.292450554E1,1.496887207E-3,1.933978271E-1,9.060508575E0,9.062572516E0
2.293453754E1,1.766326904E-2,2.083666992E-1,8.898545380E0,8.901002109E0
2.294456854E1,3.921844482E-2,2.088157654E-1,8.983718262E0,8.986230351E0
2.295460054E1,5.373825073E-2,2.206411743E-1,9.077573090E0,9.080413180E0
2.296463254E1,3.891906738E-3,2.483335876E-1,8.795110474E0,8.798616537E0
2.297466354E1,-1.556762695E-2,2.263293457E-1,8.743467865E0,8.746410557E0
2.298469554E1,6.840774536E-2,2.243833923E-1,9.009464722E0,9.012518078E0
2.299472754E1,1.751358032E-2,2.426454163E-1,8.937015381E0,8.940325914E0
2.300475954E1,-3.248245239E-2,2.459385681E-1,8.850794678E0,8.854270569E0
2.301479054E1,1.332229614E-2,2.314187622E-1,8.939111023E0,8.942115969E0
2.302482254E1,5.493576050E-2,2.163002014E-1,9.115444336E0,9.118175758E0
2.303485454E1,-2.694396973E-3,2.263293457E-1,9.060658264E0,9.063485004E0
2.304488554E1,-7.185058594E-3,2.257305908E-1,9.004674683E0,9.007506429E0
2.305491754E1,-3.143463135E-3,1.923500061E-1,9.006021881E0,9.008076295E0
2.306494954E1,1.646575928E-2,2.200424194E-1,8.954079895E0,8.956798343E0
2.307498154E1,-2.095642090E-2,2.267784119E-1,8.983418884E0,8.986305274E0
2.308501254E1,-6.735992432E-3,2.321672058E-1,9.018745422E0,9.021735752E0
2.309504454E1,-1.197509766E-3,2.194436646E-1,8.929980011E0,8.932675968E0
2.310507654E1,1.796264648E-3,2.312690735E-1,8.885073395E0,8.888082911E0
2.311510754E1,1.796264648E-3,2.326162720E-1,8.871302032E0,8.874351430E0
2.312513954E1,2.859054565E-2,2.276765442E-1,8.927135925E0,8.930084538E0
2.313517154E1,4.161346436E-2,2.245330811E-1,8.921447754E0,8.924369827E0
2.314520254E1,2.724334717E-2,2.107617188E-1,8.900790710E0,8.903327354E0
2.315523454E1,4.924758911E-2,2.026785278E-1,8.947044525E0,8.949475384E0
2.316526654E1,3.951782227E-2,2.047741699E-1,9.006920013E0,9.009334173E0
2.317529854E1,1.092727661E-2,2.106120300E-1,9.009913788E0,9.012381666E0
2.318532954E1,-3.143463135E-3,2.231858826E-1,8.978628845E0,8.981402884E0
2.319536150E1,1.407073975E-2,2.381547546E-1,9.022038574E0,9.025192281E0
2.320539350E1,3.323089600E-2,2.362088013E-1,9.053772583E0,9.056914313E0
2.321542450E1,-2.095642090E-2,2.302212524E-1,8.969198456E0,8.972177101E0
2.322545650E1,-1.032852173E-2,2.450404358E-1,8.870852966E0,8.874242719E0
2.323548850E1,3.502716064E-2,2.562670898E-1,8.972790985E0,8.976518133E0
2.324552050E1,-2.993774414E-4,2.234852600E-1,9.026828613E0,9.029594707E0
2.325555150E1,-7.933502197E-3,2.116598511E-1,8.958869934E0,8.961373406E0
2.326558350E1,2.395019531E-3,2.118095398E-1,8.901838531E0,8.904358386E0
2.327561550E1,3.442840576E-2,2.032772827E-1,8.969497833E0,8.971867049E0
2.328564650E1,3.158432007E-2,1.890568542E-1,8.964408417E0,8.966457401E0
2.329567850E1,1.856140137E-2,2.091151428E-1,8.954229584E0,8.956690299E0
2.330571050E1,4.071533203E-2,2.168989563E-1,9.037456512E0,9.040150613E0
2.331574150E1,4.221221924E-2,2.264790344E-1,8.975934448E0,8.978890457E0
2.332577350E1,1.422042847E-2,2.281256104E-1,8.884923706E0,8.887863229E0
2.333580550E1,4.864883423E-2,2.330653381E-1,8.936266937E0,8.939438066E0
2.334583750E1,3.592529297E-2,2.383044434E-1,9.018146667E0,9.021366246E0
2.335586850E1,1.766326904E-2,2.224374390E-1,8.941805420E0,8.944589123E0
2.336590050E1,7.185058594E-3,2.287243652E-1,8.896300049E0,8.899242722E0
2.337593250E1,1.362167358E-2,2.404000854E-1,8.972192230E0,8.975422618E0
2.338596350E1,1.212478638E-2,2.109114075E-1,9.001531219E0,9.004009936E0
2.339599550E1,-1.646575928E-3,1.992356873E-1,8.953032074E0,8.955248790E0
2.340602750E1,-6.436614990E-3,2.085163879E-1,8.983867950E0,8.986289772E0
2.341605950E1,3.053649902E-2,1.910028076E-1,9.070687408E0,9.072749562E0
2.342609050E1,1.197509766E-3,1.778302002E-1,9.031918030E0,9.033668596E0
2.343612250E1,-1.945953369E-2,2.167492676E-1,8.987610168E0,8.990244460E0
2.344615450E1,2.140548706E-2,2.469863892E-1,9.050180054E0,9.053574956E0
2.345618550E1,3.098556519E-2,2.200424194E-1,9.014404449E0,9.017142915E0
2.346621750E1,1.152603149E-2,2.149530029E-1,8.918304291E0,8.920901808E0
2.347624950E1,2.215393066E-2,2.618055725E-1,8.892108765E0,8.895989615E0
2.348628050E1,4.370910645E-2,2.528242493E-1,8.931925964E0,8.935610333E0
2.349631250E1,1.691482544E-2,2.405497742E-1,8.920399933E0,8.923658738E0
2.350634450E1,-1.122665405E-2,2.582130432E-1,8.907227325E0,8.910976301E0
2.351637650E1,2.499801636E-2,2.466870117E-1,8.913663940E0,8.917111877E0
2.352640750E1,4.400848389E-2,2.194436646E-1,9.047635345E0,9.050403174E0
2.353643950E1,2.963836670E-2,2.311193848E-1,9.122629395E0,9.125604729E0
2.354647150E1,1.481918335E-2,2.457888794E-1,9.086105347E0,9.089441245E0
2.355650250E1,3.338058472E-2,1.899549866E-1,9.146429901E0,9.148463100E0
2.356653450E1,1.377136230E-2,1.842668152E-1,9.202263794E0,9.204118798E0
2.357656650E1,7.634124756E-3,2.215393066E-1,9.169032898E0,9.171712066E0
2.358659850E1,1.092727661E-2,2.062710571E-1,9.132059784E0,9.134395604E0
2.359662950E1,4.206253052E-2,2.118095398E-1,9.164242859E0,9.166786772E0
2.360666150E1,2.050735474E-2,2.197430420E-1,9.220376129E0,9.223017051E0
2.361669350E1,7.334747314E-3,2.294728088E-1,9.118438110E0,9.121328036E0
2.362672450E1,1.062789917E-2,2.140548706E-1,9.066047058E0,9.068579916E0
2.363675650E1,4.041595459E-2,2.296224976E-1,9.247320099E0,9.250258859E0
2.364678850E1,1.062789917E-2,2.544708252E-1,9.267378387E0,9.270877549E0
2.365682050E1,-1.766326904E-2,2.540217590E-1,9.117090912E0,9.120646125E0
2.366685150E1,3.592529297E-2,2.315684509E-1,9.259594574E0,9.262559379E0
2.367688350E1,2.918930054E-2,2.520758057E-1,9.452094269E0,9.455500002E0
2.368691550E1,7.484436035E-4,2.543211365E-1,9.365424500E0,9.368876979E0
2.369694650E1,1.496887207E-3,2.347119141E-1,9.279952240E0,9.282920096E0
2.370697850E1,4.730163574E-2,2.547702026E-1,9.443562012E0,9.447116426E0
2.371701050E1,9.280700684E-3,2.591111755E-1,9.486223297E0,9.489765918E0
2.372704150E1,-7.484436035E-3,2.456391907E-1,9.372459869E0,9.375681236E0
2.373707350E1,2.484832764E-2,2.282752991E-1,9.415570221E0,9.418369797E0
2.374710550E1,3.936813354E-2,2.417472839E-1,9.534423065E0,9.537568599E0
2.375713750E1,-5.388793945E-3,2.278262329E-1,9.420360260E0,9.423116324E0
2.376716850E1,4.041595459E-3,2.282752991E-1,9.338181152E0,9.340971747E0
2.377720050E1,5.179229736E-2,2.363584900E-1,9.549541626E0,9.552606610E0
2.378723250E1,-3.891906738E-3,2.201921082E-1,9.591005402E0,9.593533464E0
2.379726350E1,-1.017883301E-2,2.158511353E-1,9.454040222E0,9.456509496E0
2.380729550E1,4.400848389E-2,2.326162720E-1,9.552086334E0,9.555019645E0
2.381732750E1,3.412902832E-2,2.329156494E-1,9.689051514E0,9.691910737E0
2.382735950E1,-2.065704346E-2,2.338137817E-1,9.593250732E0,9.596121884E0
2.383739050E1,-5.837860107E-3,2.386038208E-1,9.439370728E0,9.442387706E0
2.384742250E1,3.323089600E-2,2.628533936E-1,9.561067657E0,9.564737892E0
2.385745450E1,1.392105103E-2,2.523751831E-1,9.627230072E0,9.630547538E0
2.386748550E1,-1.392105103E-2,2.597099304E-1,9.466464386E0,9.470036484E0
2.387751750E1,4.296066284E-2,2.642005920E-1,9.517957306E0,9.521720372E0
2.388754950E1,2.619552612E-2,2.493814087E-1,9.706714783E0,9.709953098E0
2.389758050E1,-1.272354126E-2,2.321672058E-1,9.619595947E0,9.622405608E0
2.390761250E1,2.844085693E-3,2.163002014E-1,9.544452209E0,9.546903259E0
2.391764450E1,6.496490479E-2,2.207908630E-1,9.760003967E0,9.762717167E0
2.392767650E1,1.960922241E-2,2.326162720E-1,9.785600739E0,9.788384783E0
2.393770750E1,-1.002914429E-2,2.389031982E-1,9.631421356E0,9.634389065E0
2.394773950E1,4.715194702E-2,2.336640930E-1,9.610614624E0,9.613570391E0
2.395777150E1,4.939727783E-2,2.371069336E-1,9.723180542E0,9.726196566E0
2.396780250E1,1.047821045E-2,2.406994629E-1,9.612261200E0,9.615280100E0
2.397783450E1,2.095642090E-2,2.433938599E-1,9.464817810E0,9.467970000E0
2.398786650E1,5.343887329E-2,2.677931213E-1,9.604926453E0,9.608807472E0
2.399789750E1,2.664459229E-2,2.692900085E-1,9.682614899E0,9.686395528E0
2.400792950E1,-7.334747314E-3,2.540217590E-1,9.497000885E0,9.500400342E0
2.401796150E1,3.008743286E-2,2.441423035E-1,9.548344116E0,9.551512240E0
2.402799350E1,5.179229736E-2,2.454895020E-1,9.766590271E0,9.769812335E0
2.403802450E1,-8.083190918E-3,2.177970886E-1,9.717342682E0,9.719786505E0
2.404805650E1,1.496887207E-4,2.315684509E-1,9.569150848E0,9.571952357E0
2.405808850E1,4.505630493E-2,2.327659607E-1,9.748927002E0,9.751809460E0
2.406811950E1,1.167572021E-2,2.356100464E-1,9.857900391E0,9.860722516E0
2.407815150E1,-1.302291870E-2,2.332150269E-1,9.666598206E0,9.669419823E0
2.408818350E1,1.466949463E-2,2.393522644E-1,9.604477386E0,9.607470560E0
2.409821550E1,3.233276367E-2,2.469863892E-1,9.771679688E0,9.774854045E0
2.410824650E1,-1.272354126E-2,2.523751831E-1,9.779762878E0,9.783026990E0
2.411827850E1,-5.987548828E-4,2.418969727E-1,9.634714508E0,9.637750679E0
2.412831050E1,4.475692749E-2,2.529739380E-1,9.762548676E0,9.765928304E0
2.413834150E1,2.978805542E-2,2.540217590E-1,9.912536774E0,9.915835803E0
2.414837350E1,-1.930984497E-2,2.405497742E-1,9.796677704E0,9.799649540E0
2.415840550E1,1.975891113E-2,2.418969727E-1,9.719138947E0,9.722168813E0
2.416843750E1,4.355941772E-2,2.402503967E-1,9.881850586E0,9.884866650E0
2.417846850E1,1.811233521E-2,2.483335876E-1,9.908345490E0,9.911473552E0
2.418850050E1,1.661544800E-2,2.396516418E-1,9.723479919E0,9.726446973E0
2.419853192E1,3.966751099E-2,2.375559998E-1,9.751022644E0,9.753996564E0
2.420856292E1,5.463638306E-2,2.404000854E-1,9.894424438E0,9.897495254E0
2.421859492E1,-3.891906738E-3,2.348616028E-1,9.792935486E0,9.795752169E0
2.422862692E1,8.232879639E-3,2.538720703E-1,9.683213654E0,9.686544558E0
2.423865792E1,4.475692749E-2,2.336640930E-1,9.870773621E0,9.873640360E0
2.424868992E1,1.826202393E-2,2.396516418E-1,9.929002533E0,9.931911080E0
2.425872192E1,1.676513672E-2,2.237846375E-1,9.765841827E0,9.768419894E0
2.426875392E1,4.340972900E-2,2.225871277E-1,9.821975098E0,9.824592829E0
2.427878492E1,4.475692749E-2,2.293231201E-1,9.969268799E0,9.972006451E0
2.428881692E1,-1.796264648E-3,2.466870117E-1,9.871522064E0,9.874604072E0
2.429884892E1,1.197509766E-2,2.561174011E-1,9.739945679E0,9.743319832E0
2.430887992E1,4.326004028E-2,2.561174011E-1,9.876162415E0,9.879577501E0
2.431891192E1,3.442840576E-3,2.444416809E-1,9.924511871E0,9.927522323E0
2.432894392E1,-1.676513672E-2,2.435435486E-1,9.772877197E0,9.775925697E0
2.433897592E1,2.245330811E-2,2.674937439E-1,9.782606964E0,9.786289188E0
2.434900692E1,3.397933960E-2,2.597099304E-1,9.931996307E0,9.935449386E0
2.435903892E1,-1.287322998E-2,2.468367004E-1,9.865833893E0,9.868929652E0
2.436907092E1,-9.131011963E-3,2.463876343E-1,9.783056030E0,9.786162452E0
2.437910192E1,3.772155762E-2,2.399510193E-1,9.895322571E0,9.898303298E0
2.438913392E1,2.454895020E-2,2.378553772E-1,9.940977631E0,9.943853080E0
2.439916592E1,7.933502197E-3,2.369572449E-1,9.827214203E0,9.830073787E0
2.440919692E1,3.053649902E-2,2.366578674E-1,9.819580078E0,9.822478930E0
2.441922892E1,3.547622681E-2,2.321672058E-1,9.932595062E0,9.935371399E0
2.442926092E1,9.131011963E-3,2.363584900E-1,9.901010742E0,9.903835743E0
2.443929292E1,8.532257080E-3,2.459385681E-1,9.759554901E0,9.762656936E0
2.444932392E1,3.233276367E-2,2.392025757E-1,9.818831635E0,9.821798102E0
2.445935592E1,3.861968994E-2,2.380050659E-1,9.895172882E0,9.898110136E0
2.446938792E1,1.047821045E-3,2.490820312E-1,9.790989532E0,9.794157390E0
2.447941892E1,2.260299683E-2,2.348616028E-1,9.753417664E0,9.756271162E0
2.448945092E1,4.685256958E-2,2.418969727E-1,9.884544983E0,9.887615427E0
2.449948292E1,3.128494263E-2,2.537223816E-1,9.887389069E0,9.890693423E0
2.450951492E1,7.634124756E-3,2.507286072E-1,9.776918793E0,9.780136205E0
2.451954592E1,3.667373657E-2,2.317181396E-1,9.807604980E0,9.810410476E0
2.452957792E1,3.577560425E-2,2.402503967E-1,9.903854828E0,9.906833026E0
2.453960992E1,-1.182540894E-2,2.371069336E-1,9.802066498E0,9.804940957E0
2.454964092E1,-2.634521484E-2,2.362088013E-1,9.701475677E0,9.704386585E0
2.455967292E1,3.308120728E-2,2.505789185E-1,9.906549225E0,9.909773040E0
2.456970492E1,7.783813477E-3,2.469863892E-1,9.890083466E0,9.893170059E0
2.457973592E1,-2.844085693E-2,2.333647156E-1,9.705517273E0,9.708364101E0
2.458976792E1,3.802093506E-2,2.523751831E-1,9.823022919E0,9.826337979E0
2.459979992E1,4.056564331E-2,2.504292297E-1,9.931547241E0,9.934786911E0
2.460983192E1,7.484436035E-4,2.475851440E-1,9.802066498E0,9.805192838E0
2.461986292E1,2.754272461E-2,2.460882568E-1,9.749376068E0,9.752520277E0
2.462989492E1,6.107299805E-2,2.381547546E-1,9.875563660E0,9.878623649E0
2.463992692E1,2.814147949E-2,2.550695801E-1,9.980046387E0,9.983345046E0
2.464995792E1,1.242416382E-2,2.430944824E-1,9.725725250E0,9.728770782E0
2.465998992E1,5.284011841E-2,2.586621094E-1,9.782457275E0,9.786019033E0
2.467002192E1,7.259902954E-2,2.389031982E-1,9.963430939E0,9.966559157E0
2.468005392E1,1.661544800E-2,2.363584900E-1,9.835447083E0,9.838300703E0
2.469008492E1,4.251159668E-2,2.459385681E-1,9.719588013E0,9.722791994E0
2.470011692E1,4.565505981E-2,2.520758057E-1,9.828860779E0,9.832198676E0
2.471014892E1,2.709365845E-2,2.414479065E-1,9.880503387E0,9.883490191E0
2.472017992E1,-8.981323242E-3,2.477348328E-1,9.735305328E0,9.738461021E0
2.473021192E1,1.332229614E-2,2.483335876E-1,9.734706573E0,9.737882682E0
2.474024392E1,2.933898926E-2,2.513273621E-1,9.861043854E0,9.864289742E0
2.475027492E1,-2.993774414E-3,2.519261169E-1,9.860295410E0,9.863513639E0
2.476030692E1,-1.796264648E-2,2.492317200E-1,9.750124512E0,9.753325951E0
2.477033892E1,2.275268555E-2,2.442919922E-1,9.789792023E0,9.792865980E0
2.478037092E1,2.155517578E-2,2.474354553E-1,9.904453583E0,9.907567295E0
2.479040192E1,-5.987548828E-3,2.441423035E-1,9.796827393E0,9.799870830E0
2.480043392E1,-9.729766846E-3,2.475851440E-1,9.713151398E0,9.716311190E0
2.481046592E1,2.050735474E-2,2.487826538E-1,9.828711090E0,9.831880545E0
2.482049692E1,2.993774414E-3,2.549198914E-1,9.842033386E0,9.845334646E0
2.483052892E1,-1.481918335E-2,2.677931213E-1,9.732161865E0,9.735856785E0
2.484056092E1,2.634521484E-2,2.513273621E-1,9.779014435E0,9.782279020E0
2.485059192E1,3.038681030E-2,2.559677124E-1,9.910291443E0,9.913643090E0
2.486062392E1,4.939727783E-3,2.478845215E-1,9.826316071E0,9.829443456E0
2.487065592E1,8.532257080E-3,2.456391907E-1,9.756411438E0,9.759506932E0
2.488068792E1,3.802093506E-2,2.381547546E-1,9.888287201E0,9.891227783E0
2.489071892E1,2.874023438E-2,2.430944824E-1,9.914782104E0,9.917803442E0
2.490075092E1,1.736389160E-2,2.454895020E-1,9.797875214E0,9.800965529E0
2.491078292E1,3.263214111E-2,2.559677124E-1,9.789792023E0,9.793192134E0
2.492081392E1,5.508544922E-2,2.577639771E-1,9.894274750E0,9.897785080E0
2.493084592E1,1.826202393E-2,2.621049500E-1,9.829609222E0,9.833120053E0
2.494087792E1,1.721420288E-2,2.731819153E-1,9.725126495E0,9.728977852E0
2.495090992E1,5.658233643E-2,2.644999695E-1,9.787397003E0,9.791133841E0
2.496094092E1,4.131408691E-2,2.579136658E-1,9.868378601E0,9.871834811E0
2.497097292E1,6.436614990E-3,2.679428101E-1,9.775122528E0,9.778796205E0
2.498100492E1,2.275268555E-2,2.475851440E-1,9.752369843E0,9.755538613E0
2.499103592E1,4.116439819E-2,2.439926147E-1,9.894873505E0,9.897966891E0
2.500106792E1,7.185058594E-3,2.535726929E-1,9.883497162E0,9.886752090E0
2.501109992E1,-8.831634521E-3,2.418969727E-1,9.748328247E0,9.751333025E0
